"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q2","Q2-2020","PER","Persons","3","Thousands",,,74221,,
"USA","United States","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q3","Q3-2020","PER","Persons","3","Thousands",,,75321.34,,
"USA","United States","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2020-Q4","Q4-2020","PER","Persons","3","Thousands",,,75396,,
"USA","United States","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q1","Q1-2021","PER","Persons","3","Thousands",,,75282.66,,
"USA","United States","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q2","Q2-2021","PER","Persons","3","Thousands",,,75575.66,,
"USA","United States","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q3","Q3-2021","PER","Persons","3","Thousands",,,75796.34,,
"USA","United States","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2021-Q4","Q4-2021","PER","Persons","3","Thousands",,,76140,,
"USA","United States","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q1","Q1-2022","PER","Persons","3","Thousands",,,76595.34,,
"USA","United States","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q2","Q2-2022","PER","Persons","3","Thousands",,,76829.66,,
"USA","United States","LFACTTFE","Active population, Aged 15 and over, Females","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2022-Q3","Q3-2022","PER","Persons","3","Thousands",,,77137.34,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1959-Q1","Q1-1959","PER","Persons","3","Thousands",,,45610,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1959-Q2","Q2-1959","PER","Persons","3","Thousands",,,45766.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1959-Q3","Q3-1959","PER","Persons","3","Thousands",,,46028.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1959-Q4","Q4-1959","PER","Persons","3","Thousands",,,46115,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1960-Q1","Q1-1960","PER","Persons","3","Thousands",,,46155.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1960-Q2","Q2-1960","PER","Persons","3","Thousands",,,46353,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1960-Q3","Q3-1960","PER","Persons","3","Thousands",,,46438.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1960-Q4","Q4-1960","PER","Persons","3","Thousands",,,46679,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1961-Q1","Q1-1961","PER","Persons","3","Thousands",,,46620.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1961-Q2","Q2-1961","PER","Persons","3","Thousands",,,46678.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1961-Q3","Q3-1961","PER","Persons","3","Thousands",,,46693,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1961-Q4","Q4-1961","PER","Persons","3","Thousands",,,46577,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1962-Q1","Q1-1962","PER","Persons","3","Thousands",,,46458.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1962-Q2","Q2-1962","PER","Persons","3","Thousands",,,46582.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1962-Q3","Q3-1962","PER","Persons","3","Thousands",,,46646.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1962-Q4","Q4-1962","PER","Persons","3","Thousands",,,46744.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1963-Q1","Q1-1963","PER","Persons","3","Thousands",,,46846.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1963-Q2","Q2-1963","PER","Persons","3","Thousands",,,47045,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1963-Q3","Q3-1963","PER","Persons","3","Thousands",,,47244.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1963-Q4","Q4-1963","PER","Persons","3","Thousands",,,47316.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1964-Q1","Q1-1964","PER","Persons","3","Thousands",,,47381.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1964-Q2","Q2-1964","PER","Persons","3","Thousands",,,47668,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1964-Q3","Q3-1964","PER","Persons","3","Thousands",,,47779.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1964-Q4","Q4-1964","PER","Persons","3","Thousands",,,47832.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1965-Q1","Q1-1965","PER","Persons","3","Thousands",,,48024.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1965-Q2","Q2-1965","PER","Persons","3","Thousands",,,48295,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1965-Q3","Q3-1965","PER","Persons","3","Thousands",,,48296,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1965-Q4","Q4-1965","PER","Persons","3","Thousands",,,48309.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1966-Q1","Q1-1966","PER","Persons","3","Thousands",,,48345.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1966-Q2","Q2-1966","PER","Persons","3","Thousands",,,48442,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1966-Q3","Q3-1966","PER","Persons","3","Thousands",,,48472,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1966-Q4","Q4-1966","PER","Persons","3","Thousands",,,48551,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1967-Q1","Q1-1967","PER","Persons","3","Thousands",,,48649,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1967-Q2","Q2-1967","PER","Persons","3","Thousands",,,48833.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1967-Q3","Q3-1967","PER","Persons","3","Thousands",,,49152,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1967-Q4","Q4-1967","PER","Persons","3","Thousands",,,49313.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1968-Q1","Q1-1968","PER","Persons","3","Thousands",,,49220.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1968-Q2","Q2-1968","PER","Persons","3","Thousands",,,49487.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1968-Q3","Q3-1968","PER","Persons","3","Thousands",,,49624,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1968-Q4","Q4-1968","PER","Persons","3","Thousands",,,49711,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1969-Q1","Q1-1969","PER","Persons","3","Thousands",,,49974.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1969-Q2","Q2-1969","PER","Persons","3","Thousands",,,50010,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1969-Q3","Q3-1969","PER","Persons","3","Thousands",,,50344.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1969-Q4","Q4-1969","PER","Persons","3","Thousands",,,50501.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1970-Q1","Q1-1970","PER","Persons","3","Thousands",,,50933.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1970-Q2","Q2-1970","PER","Persons","3","Thousands",,,51155.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1970-Q3","Q3-1970","PER","Persons","3","Thousands",,,51291.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1970-Q4","Q4-1970","PER","Persons","3","Thousands",,,51620,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1971-Q1","Q1-1971","PER","Persons","3","Thousands",,,51680.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1971-Q2","Q2-1971","PER","Persons","3","Thousands",,,52026.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1971-Q3","Q3-1971","PER","Persons","3","Thousands",,,52378,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1971-Q4","Q4-1971","PER","Persons","3","Thousands",,,52609.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1972-Q1","Q1-1972","PER","Persons","3","Thousands",,,53064.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1972-Q2","Q2-1972","PER","Persons","3","Thousands",,,53416,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1972-Q3","Q3-1972","PER","Persons","3","Thousands",,,53741.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1972-Q4","Q4-1972","PER","Persons","3","Thousands",,,53897.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1973-Q1","Q1-1973","PER","Persons","3","Thousands",,,54143.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1973-Q2","Q2-1973","PER","Persons","3","Thousands",,,54455,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1973-Q3","Q3-1973","PER","Persons","3","Thousands",,,54680.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1973-Q4","Q4-1973","PER","Persons","3","Thousands",,,55156.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1974-Q1","Q1-1974","PER","Persons","3","Thousands",,,55688.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1974-Q2","Q2-1974","PER","Persons","3","Thousands",,,55567.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1974-Q3","Q3-1974","PER","Persons","3","Thousands",,,55718,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1974-Q4","Q4-1974","PER","Persons","3","Thousands",,,56043.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1975-Q1","Q1-1975","PER","Persons","3","Thousands",,,56016.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1975-Q2","Q2-1975","PER","Persons","3","Thousands",,,56268.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1975-Q3","Q3-1975","PER","Persons","3","Thousands",,,56493.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1975-Q4","Q4-1975","PER","Persons","3","Thousands",,,56422.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1976-Q1","Q1-1976","PER","Persons","3","Thousands",,,56651,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1976-Q2","Q2-1976","PER","Persons","3","Thousands",,,57041.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1976-Q3","Q3-1976","PER","Persons","3","Thousands",,,57361.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1976-Q4","Q4-1976","PER","Persons","3","Thousands",,,57640.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1977-Q1","Q1-1977","PER","Persons","3","Thousands",,,57827.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1977-Q2","Q2-1977","PER","Persons","3","Thousands",,,58221.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1977-Q3","Q3-1977","PER","Persons","3","Thousands",,,58439,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1977-Q4","Q4-1977","PER","Persons","3","Thousands",,,59020.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1978-Q1","Q1-1978","PER","Persons","3","Thousands",,,59174,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1978-Q2","Q2-1978","PER","Persons","3","Thousands",,,59477,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1978-Q3","Q3-1978","PER","Persons","3","Thousands",,,59664.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1978-Q4","Q4-1978","PER","Persons","3","Thousands",,,60107.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1979-Q1","Q1-1979","PER","Persons","3","Thousands",,,60585,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1979-Q2","Q2-1979","PER","Persons","3","Thousands",,,60486.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1979-Q3","Q3-1979","PER","Persons","3","Thousands",,,60859.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1979-Q4","Q4-1979","PER","Persons","3","Thousands",,,60995.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1980-Q1","Q1-1980","PER","Persons","3","Thousands",,,61349.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1980-Q2","Q2-1980","PER","Persons","3","Thousands",,,61439,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1980-Q3","Q3-1980","PER","Persons","3","Thousands",,,61554,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1980-Q4","Q4-1980","PER","Persons","3","Thousands",,,61614,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1981-Q1","Q1-1981","PER","Persons","3","Thousands",,,61899.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1981-Q2","Q2-1981","PER","Persons","3","Thousands",,,62074,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1981-Q3","Q3-1981","PER","Persons","3","Thousands",,,61892,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1981-Q4","Q4-1981","PER","Persons","3","Thousands",,,62038.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1982-Q1","Q1-1982","PER","Persons","3","Thousands",,,62164.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1982-Q2","Q2-1982","PER","Persons","3","Thousands",,,62435.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1982-Q3","Q3-1982","PER","Persons","3","Thousands",,,62522.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1982-Q4","Q4-1982","PER","Persons","3","Thousands",,,62804.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1983-Q1","Q1-1983","PER","Persons","3","Thousands",,,62488.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1983-Q2","Q2-1983","PER","Persons","3","Thousands",,,62924,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1983-Q3","Q3-1983","PER","Persons","3","Thousands",,,63351,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1983-Q4","Q4-1983","PER","Persons","3","Thousands",,,63295.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1984-Q1","Q1-1984","PER","Persons","3","Thousands",,,63448.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1984-Q2","Q2-1984","PER","Persons","3","Thousands",,,63758.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1984-Q3","Q3-1984","PER","Persons","3","Thousands",,,63944.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1984-Q4","Q4-1984","PER","Persons","3","Thousands",,,64150.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1985-Q1","Q1-1985","PER","Persons","3","Thousands",,,64174.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1985-Q2","Q2-1985","PER","Persons","3","Thousands",,,64335,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1985-Q3","Q3-1985","PER","Persons","3","Thousands",,,64473,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1985-Q4","Q4-1985","PER","Persons","3","Thousands",,,64690.67,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1986-Q1","Q1-1986","PER","Persons","3","Thousands",,,65117.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1986-Q2","Q2-1986","PER","Persons","3","Thousands",,,65330.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1986-Q3","Q3-1986","PER","Persons","3","Thousands",,,65528.33,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1986-Q4","Q4-1986","PER","Persons","3","Thousands",,,65753.34,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1987-Q1","Q1-1987","PER","Persons","3","Thousands",,,65999.66,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1987-Q2","Q2-1987","PER","Persons","3","Thousands",,,66128.66,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1987-Q3","Q3-1987","PER","Persons","3","Thousands",,,66238.34,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1987-Q4","Q4-1987","PER","Persons","3","Thousands",,,66421,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1988-Q1","Q1-1988","PER","Persons","3","Thousands",,,66604,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1988-Q2","Q2-1988","PER","Persons","3","Thousands",,,66871.34,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1988-Q3","Q3-1988","PER","Persons","3","Thousands",,,67120.34,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1988-Q4","Q4-1988","PER","Persons","3","Thousands",,,67102,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1989-Q1","Q1-1989","PER","Persons","3","Thousands",,,67530,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1989-Q2","Q2-1989","PER","Persons","3","Thousands",,,67801,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1989-Q3","Q3-1989","PER","Persons","3","Thousands",,,67873.34,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1989-Q4","Q4-1989","PER","Persons","3","Thousands",,,68081,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1990-Q1","Q1-1990","PER","Persons","3","Thousands",,,69009.34,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1990-Q2","Q2-1990","PER","Persons","3","Thousands",,,68935.66,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1990-Q3","Q3-1990","PER","Persons","3","Thousands",,,68975.34,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1990-Q4","Q4-1990","PER","Persons","3","Thousands",,,69192.66,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1991-Q1","Q1-1991","PER","Persons","3","Thousands",,,69120,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1991-Q2","Q2-1991","PER","Persons","3","Thousands",,,69164.66,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1991-Q3","Q3-1991","PER","Persons","3","Thousands",,,69204.66,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1991-Q4","Q4-1991","PER","Persons","3","Thousands",,,69207.66,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1992-Q1","Q1-1992","PER","Persons","3","Thousands",,,69543.34,,
"USA","United States","LFACTTMA","Active population, Aged 15 and over, Males","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1992-Q2","Q2-1992","PER","Persons","3","Thousands",,,70030.34,,
